date,state,tot_cases,new_case,tot_death,conf_death,new_death,total_vaccinations,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-02-20,WV,129364,309,2254,,6,458087.0,288262.0,9.47,25.56,169795.0,16.08,26.85,11711.0,6535.0,0.9520000000000001
2021-02-26,OH,964380,1976,17183,14621.0,58,2413164.0,1598364.0,6.91,20.64,808069.0,13.67,28.08,59061.0,5053.0,0.735
2021-01-20,AS,3,0,0,,0,5313.0,4476.0,1.5,9.54,836.0,8.04,33.13,391.0,7021.0,0.28800000000000003
2021-02-12,OK,415102,1461,4004,3537.0,35,640353.0,458056.0,4.51,16.18,178566.0,11.58,20.61,18523.0,4681.0,0.785
2021-02-18,KS,288717,0,4521,,0,417825.0,302165.0,3.87,14.34,112651.0,10.37,19.98,12129.0,4163.0,0.718
2021-01-16,SD,105278,341,1633,1320.0,4,,,,,,,,2352.0,2659.0,
2021-01-20,IA,307908,1229,4394,,62,149850.0,133528.0,0.44,4.75,13995.0,4.23,9.23,5394.0,1710.0,0.515
2021-02-17,PA,902650,3413,23319,,193,1950185.0,1445138.0,3.9,15.23,498866.0,11.29,21.23,58875.0,4599.0,0.718
2021-02-11,TX,2529343,11890,39771,,385,3708460.0,2745305.0,3.31,12.79,960517.0,9.47,17.56,129014.0,4449.0,0.728
2021-02-07,MA,526426,3004,14906,14698.0,76,780268.0,609483.0,2.45,11.32,169148.0,8.84,18.1,28727.0,4168.0,0.625
2021-01-20,NY,733850,6770,15065,,128,1046490.0,926339.0,0.55,5.38,106821.0,4.76,10.58,59145.0,3040.0,0.509
2021-02-17,OH,945107,1816,16513,14046.0,60,1825178.0,1325650.0,4.25,15.61,496235.0,11.34,20.31,59820.0,5118.0,0.769
2021-02-23,AS,4,0,0,,0,18816.0,10978.0,14.04,33.79,7818.0,19.71,52.88,387.0,6949.0,0.639
2021-03-08,AR,324951,133,5343,,24,773357.0,494761.0,9.19,25.63,277217.0,16.39,36.06,15969.0,5292.0,0.711
2021-01-13,HI,23141,93,309,,3,36605.0,,,2.59,,,10.89,3122.0,2205.0,0.237
2021-01-15,OH,814442,7149,10057,9030.0,67,375428.0,361818.0,0.12,3.21,13552.0,3.1,8.28,21179.0,1812.0,0.38799999999999996
2021-02-09,GA,947416,3721,15301,13481.0,171,1179950.0,927176.0,2.15,11.11,227997.0,8.73,17.34,34269.0,3228.0,0.6409999999999999
2021-02-28,AS,4,0,0,,0,20338.0,12276.0,14.43,36.52,8037.0,22.04,52.88,223.0,4004.0,0.691
2021-03-11,PR,102407,356,2073,1762.0,2,675568.0,428103.0,7.8,21.15,249152.0,13.4,43.13,11478.0,3594.0,0.49
2021-03-01,NM,185297,165,3729,,13,711612.0,458941.0,11.67,33.94,244734.0,21.89,35.23,15269.0,7282.0,0.963
2021-03-03,CO,431670,1055,5970,5235.0,11,1462053.0,954209.0,8.67,25.39,499066.0,16.57,32.09,27679.0,4806.0,0.7909999999999999
2021-01-17,TX,2113962,16402,32038,,207,,,,,,,,74131.0,2557.0,
2021-03-01,PR,100735,151,2040,1736.0,3,554664.0,356630.0,6.15,17.37,196380.0,11.17,32.46,11145.0,3490.0,0.535
2021-03-11,GA,1030146,1714,18117,15784.0,81,2483900.0,1474110.0,8.82,23.39,936451.0,13.88,36.96,42373.0,3991.0,0.633
2021-01-18,TN,687751,2430,8430,7050.0,39,,,,,,,,14740.0,2158.0,
2021-01-29,OH,888590,4874,11070,9861.0,64,843099.0,716677.0,1.08,7.21,125794.0,6.13,13.29,42514.0,3637.0,0.5429999999999999
2021-03-05,PR,101327,261,2059,1749.0,3,596130.0,377558.0,6.79,18.67,216886.0,11.82,38.53,8536.0,2673.0,0.484
2021-01-21,SD,106400,337,1673,1352.0,6,65377.0,54531.0,1.22,7.39,10796.0,6.16,11.22,1585.0,1792.0,0.6579999999999999
2021-03-05,OH,976230,1750,17656,17656.0,467,2918114.0,1881959.0,8.77,24.96,1025158.0,16.1,33.98,72136.0,6171.0,0.735
2021-01-26,AK,51778,85,258,,1,98149.0,81200.0,2.3,13.42,16815.0,11.1,22.27,4545.0,6213.0,0.602
2021-03-08,GA,1024931,1444,17948,15640.0,42,2391999.0,1411942.0,8.52,22.53,904207.0,13.3,32.38,45624.0,4297.0,0.696
2021-02-07,NM,177556,342,3399,,13,331793.0,245330.0,3.96,15.82,83100.0,11.7,17.4,9664.0,4609.0,0.909
2021-03-03,GA,1014542,2735,17625,15349.0,145,2133517.0,1309558.0,7.35,20.09,780276.0,12.33,29.72,30608.0,2883.0,0.6759999999999999
2021-02-21,OH,953767,1461,16816,14301.0,67,2140688.0,1486509.0,5.56,18.31,649412.0,12.72,21.55,64109.0,5485.0,0.85
2021-01-18,FL,1550444,7877,24274,,137,,,,,,,,76807.0,3576.0,
2021-01-16,CO,373483,2025,5363,4679.0,20,,,,,,,,15580.0,2705.0,
2021-02-02,TX,2415490,23047,36870,,331,2496232.0,1991555.0,1.73,8.61,502794.0,6.87,14.11,82619.0,2849.0,0.61
2021-02-19,NM,182050,311,3599,,19,562580.0,379606.0,8.45,26.83,177122.0,18.1,28.59,24825.0,11839.0,0.938
2021-02-18,TX,2574194,3131,40814,,97,4333726.0,3071010.0,4.34,14.95,1259237.0,10.59,18.14,89324.0,3081.0,0.8240000000000001
2021-02-21,FL,1834708,4935,29906,,93,4387051.0,2877011.0,6.9,20.43,1481148.0,13.4,23.84,131314.0,6114.0,0.857
2021-01-15,NM,161805,1262,2874,,38,99305.0,80172.0,0.89,4.74,18711.0,3.82,9.76,7023.0,3349.0,0.485
2021-02-04,PA,856986,3370,22101,,146,1218735.0,958587.0,2.01,9.52,257255.0,7.49,17.21,51766.0,4044.0,0.5529999999999999
2021-01-19,TX,2135028,9476,32394,,310,1403989.0,1222952.0,0.62,4.84,179801.0,4.22,7.26,70361.0,2427.0,0.667
2021-01-13,WV,104392,1189,1671,,37,110709.0,,,6.18,,,8.98,7379.0,4117.0,0.688
2021-02-21,UT,366735,701,1852,1795.0,10,610580.0,356371.0,4.56,19.05,146286.0,11.12,20.55,14330.0,4470.0,0.927
2021-03-08,CO,437187,585,5990,5257.0,1,1627458.0,1047703.0,9.93,28.26,571975.0,18.19,35.07,30650.0,5322.0,0.8059999999999999
2021-01-30,AR,294387,1824,4838,,7,288651.0,233935.0,1.73,9.56,52118.0,7.75,15.03,12425.0,4117.0,0.636
2021-02-13,TN,756071,1792,10902,8769.0,9,926787.0,634688.0,4.22,13.57,288311.0,9.29,19.88,24927.0,3650.0,0.6829999999999999
2021-03-09,KS,296451,0,4816,,0,751652.0,521147.0,9.1,25.8,265215.0,17.89,37.58,17443.0,5987.0,0.687
2021-01-25,IA,313515,583,4488,,0,196203.0,161445.0,1.02,6.22,32149.0,5.12,11.46,8177.0,2592.0,0.5429999999999999
2021-01-14,AS,3,0,0,,0,2971.0,2409.0,,5.33,,4.33,19.12,424.0,7614.0,0.27899999999999997
2021-01-30,HI,25051,109,404,,0,120502.0,96743.0,1.68,8.51,23758.0,6.83,16.06,5101.0,3603.0,0.53
2021-01-22,SD,106716,316,1684,1362.0,11,70643.0,56762.0,1.56,7.99,13831.0,6.42,11.33,1934.0,2186.0,0.7040000000000001
2021-02-05,SD,108944,131,1798,1455.0,10,121593.0,85921.0,4.02,13.74,35590.0,9.71,17.35,3480.0,3934.0,0.792
2021-02-22,PR,99476,219,1986,1692.0,3,476647.0,320423.0,4.84,14.92,154730.0,10.03,25.26,13100.0,4102.0,0.591
2021-02-15,AK,54282,0,280,,0,,,,,,,,5212.0,7125.0,
2021-01-17,AS,3,0,0,,0,,,,,,,,439.0,7883.0,
2021-01-27,MA,494535,3022,14221,14013.0,83,464275.0,390470.0,1.06,6.74,73152.0,5.67,13.88,19112.0,2773.0,0.485
2021-01-28,SD,107795,187,1763,1419.0,24,91776.0,67171.0,2.77,10.37,24543.0,7.59,13.99,3771.0,4263.0,0.741
2021-01-12,KS,247502,0,3255,,0,78268.0,53988.0,0.33,2.69,9577.0,1.85,6.63,,,0.405
2021-01-16,GA,809663,8533,12291,11029.0,153,,,,,,,,20248.0,1907.0,
2021-02-04,TX,2448393,15283,37727,,439,2805359.0,2181310.0,2.15,9.68,621991.0,7.52,14.6,99765.0,3441.0,0.6629999999999999
2021-03-02,PA,935834,2564,24100,,74,2886451.0,1991483.0,6.92,22.55,885866.0,15.56,31.44,72196.0,5639.0,0.7170000000000001
2021-01-31,NY,811279,5775,16220,,89,1875462.0,1473614.0,1.7,9.64,329795.0,7.58,15.08,72865.0,3746.0,0.639
2021-02-16,WV,128117,228,2216,,4,393643.0,250814.0,7.97,21.96,142817.0,14.0,23.98,9461.0,5279.0,0.9159999999999999
2021-01-13,NM,159119,1145,2807,,13,81855.0,45873.0,0.59,3.9,12426.0,2.19,9.52,3620.0,1726.0,0.41
2021-02-21,NM,182789,314,3624,,14,595951.0,394841.0,9.29,28.42,194771.0,18.83,28.9,25153.0,11996.0,0.9840000000000001
2021-03-02,PR,100765,30,2048,1741.0,8,554694.0,356652.0,6.15,17.37,196388.0,11.17,33.07,10608.0,3322.0,0.525
2021-03-06,TX,2683865,5570,44367,,233,6829275.0,4410894.0,8.31,23.55,2409211.0,15.21,31.9,204902.0,7067.0,0.738
2021-03-09,MA,570877,1006,16331,16123.0,20,2226167.0,1510698.0,10.26,32.3,706965.0,21.92,38.56,55479.0,8049.0,0.838
2021-02-16,SD,110593,217,1844,1492.0,0,162885.0,111151.0,5.84,18.41,51631.0,12.56,21.39,4236.0,4788.0,0.861
2021-01-19,OH,836055,4989,10336,9252.0,55,472084.0,444812.0,0.23,4.04,27139.0,3.81,8.28,22885.0,1958.0,0.488
2021-02-27,MA,558770,1516,15952,15744.0,41,1684341.0,1204776.0,6.89,24.44,475214.0,17.48,30.35,44129.0,6402.0,0.805
2021-02-16,MA,541598,967,15465,15257.0,49,1146860.0,863806.0,4.07,16.64,280622.0,12.53,22.01,44945.0,6521.0,0.7559999999999999
2021-02-15,CO,414369,533,5826,5106.0,2,,,,,,,,30249.0,5253.0,
2021-02-15,PA,896860,1945,23119,,23,,,,,,,,55160.0,4309.0,
2021-01-17,CO,374981,1498,5379,4694.0,16,,,,,,,,15367.0,2668.0,
2021-02-28,OK,426684,332,4488,3944.0,50,1095362.0,693310.0,9.97,27.68,394484.0,17.52,35.38,32772.0,8282.0,0.782
2021-02-17,MA,542920,1322,15520,15312.0,55,1170398.0,879627.0,4.18,16.98,288309.0,12.76,22.14,40922.0,5937.0,0.767
2021-02-02,OH,902736,3657,11336,10084.0,106,1045139.0,854741.0,1.62,8.94,189502.0,7.31,14.7,48159.0,4120.0,0.608
2021-02-05,AK,53279,165,277,,0,134002.0,101225.0,4.46,18.32,32593.0,13.84,33.59,3372.0,4609.0,0.545
2021-01-22,OK,374691,4022,3241,2947.0,44,287502.0,247954.0,0.95,7.27,37435.0,6.27,12.54,12013.0,3036.0,0.579
2021-03-08,OK,430754,218,4705,4116.0,3,1300639.0,818496.0,11.76,32.87,465461.0,20.68,44.01,25941.0,6556.0,0.747
2021-02-22,IA,333068,427,5374,,38,611188.0,454792.0,4.77,19.37,150392.0,14.41,22.44,20011.0,6342.0,0.863
2021-02-28,NY,918946,3623,18003,,39,4225250.0,2697721.0,7.41,21.72,1442220.0,13.87,29.59,86182.0,4430.0,0.7340000000000001
2021-01-22,CO,383008,1798,5462,4761.0,22,377283.0,313217.0,1.08,6.55,62086.0,5.44,11.66,15007.0,2606.0,0.562
2021-02-23,NM,183335,312,3644,,9,612496.0,404641.0,9.61,29.21,201402.0,19.3,31.5,24162.0,11523.0,0.927
2021-02-17,AS,4,0,0,,0,16269.0,10267.0,10.75,29.21,5989.0,18.44,52.88,422.0,7578.0,0.552
2021-01-23,MA,482071,4330,13985,13777.0,75,392967.0,334514.0,0.84,5.7,57869.0,4.85,12.47,17195.0,2495.0,0.457
2021-02-01,NY,815593,4314,16308,,88,1927665.0,1511266.0,1.77,9.91,344325.0,7.77,15.08,72765.0,3740.0,0.657
2021-02-07,AS,3,0,0,,0,12259.0,9779.0,4.45,22.01,2478.0,17.56,52.88,333.0,5980.0,0.41600000000000004
2021-01-28,FL,1656697,11190,26035,,202,1707251.0,1497903.0,0.95,7.95,204623.0,6.97,14.41,66754.0,3108.0,0.551
2021-03-07,AK,56886,0,301,,0,295046.0,180563.0,15.56,40.33,113792.0,24.68,58.33,4329.0,5918.0,0.691
2021-02-12,AK,54282,148,280,,2,167436.0,118189.0,6.69,22.89,48969.0,16.16,37.09,4776.0,6529.0,0.617
2021-02-14,PR,97837,228,1920,1623.0,5,382721.0,272485.0,3.41,11.98,108793.0,8.53,22.13,11861.0,3714.0,0.541
2021-01-25,PR,92069,473,1783,1499.0,5,187617.0,146984.0,1.23,5.87,39384.0,4.6,11.63,9205.0,2882.0,0.505
2021-01-13,NY,674674,8755,14180,,130,632473.0,587865.0,0.23,3.25,44512.0,3.02,9.24,52941.0,2721.0,0.35200000000000004
2021-02-04,HI,25444,101,413,,2,151107.0,120533.0,2.16,10.67,30573.0,8.51,18.57,6738.0,4759.0,0.575
2021-02-09,AK,53809,115,278,,1,152874.0,110936.0,5.7,20.9,41698.0,15.16,35.12,4204.0,5747.0,0.595
2021-03-06,NY,938986,3568,18201,,35,5042187.0,3300056.0,8.51,25.92,1655487.0,16.96,36.03,140251.0,7210.0,0.7190000000000001
2021-01-20,AK,50732,160,251,,22,68293.0,56911.0,1.54,9.34,11283.0,7.78,20.55,4230.0,5782.0,0.45399999999999996
2021-02-10,NM,178790,510,3461,,31,354627.0,258073.0,4.42,16.91,92720.0,12.31,19.62,9971.0,4755.0,0.862
2021-03-04,FL,1894722,5997,31387,,120,5314200.0,3391582.0,8.78,24.74,1886028.0,15.79,33.53,101286.0,4716.0,0.738
2021-01-28,CO,391699,1441,5569,4858.0,17,495706.0,394156.0,1.71,8.61,98663.0,6.84,14.01,20359.0,3535.0,0.614
2021-02-11,CO,409683,1722,5781,5063.0,11,815108.0,570979.0,4.16,14.15,239804.0,9.92,20.19,25169.0,4371.0,0.701
2021-03-03,MA,563116,1553,16133,15925.0,66,1884139.0,1316940.0,8.16,27.34,562289.0,19.11,33.31,50086.0,7267.0,0.821
2021-02-02,PR,94662,136,1853,1562.0,7,253439.0,197187.0,1.72,7.94,54972.0,6.17,16.77,9251.0,2897.0,0.473
2021-03-10,FL,1921548,4774,31948,,59,6070173.0,3833243.0,9.83,28.26,2111915.0,17.85,39.72,128975.0,6005.0,0.7120000000000001
2021-01-25,FL,1627830,8542,25446,,153,1544794.0,1384407.0,0.73,7.19,156298.0,6.45,13.54,64359.0,2997.0,0.531
2021-03-06,SD,113378,149,1898,1539.0,2,314577.0,205900.0,12.26,35.56,108430.0,23.27,45.17,6470.0,7314.0,0.787
2021-01-24,FL,1619288,9335,25293,,129,1544794.0,1384479.0,0.73,7.19,156226.0,6.45,13.54,75844.0,3531.0,0.531
2021-01-27,AS,3,0,0,,0,9085.0,8133.0,1.71,16.31,950.0,14.6,33.13,539.0,9679.0,0.49200000000000005
2021-02-01,CO,397063,3642,5641,4932.0,47,589787.0,455422.0,2.27,10.24,130738.0,7.91,14.12,20272.0,3520.0,0.725
2021-02-07,PR,96161,322,1888,1595.0,5,299694.0,229133.0,2.17,9.38,69224.0,7.17,19.54,7186.0,2250.0,0.48
2021-02-03,AR,300430,2426,4985,,46,322447.0,256307.0,2.1,10.68,63356.0,8.49,16.55,9946.0,3296.0,0.6459999999999999
2021-01-22,IA,310935,1335,4478,,33,170607.0,145642.0,0.71,5.41,22429.0,4.62,10.74,7089.0,2247.0,0.503
2021-03-06,IA,339258,484,5552,,3,861247.0,603457.0,7.94,27.3,250490.0,19.13,35.08,25236.0,7999.0,0.778
2021-01-15,TX,2072903,27204,31450,,400,1160242.0,1003412.0,0.54,4.0,155660.0,3.46,7.26,82927.0,2860.0,0.551
2021-01-12,MA,432370,4906,13204,12996.0,67,204082.0,184984.0,0.28,2.96,19073.0,2.68,6.91,,,0.429
2021-01-13,AK,49203,406,225,,2,38680.0,24541.0,0.84,5.29,6166.0,3.35,20.43,2842.0,3885.0,0.259
2021-01-23,KS,266653,0,3598,,0,144909.0,122813.0,0.72,4.97,20883.0,4.22,11.95,5995.0,2058.0,0.41600000000000004
2021-02-23,TX,2606275,11809,41641,,234,4800286.0,3309933.0,5.12,16.56,1484480.0,11.42,21.21,77700.0,2680.0,0.78
2021-03-10,MA,572290,1413,16384,16176.0,53,2313916.0,1567359.0,10.87,33.57,749328.0,22.74,39.53,61397.0,8908.0,0.8490000000000001
2021-03-11,FL,1926494,4946,32040,,92,6332072.0,3963502.0,10.15,29.48,2179625.0,18.45,40.02,145410.0,6770.0,0.737
2021-03-10,NY,950806,3069,18303,,20,5691711.0,3781666.0,9.48,29.26,1845103.0,19.44,39.58,154877.0,7961.0,0.7390000000000001
2021-01-17,HI,23725,121,319,,2,,,,,,,,4395.0,3104.0,
2021-03-11,SD,114163,201,1905,1547.0,1,339564.0,221398.0,13.53,38.38,119696.0,25.03,49.82,6400.0,7234.0,0.77
2021-02-02,HI,25275,62,407,,0,137914.0,110757.0,1.92,9.74,27156.0,7.82,17.41,6308.0,4455.0,0.5589999999999999
2021-02-03,PA,853616,3128,21955,,143,1158091.0,917497.0,1.86,9.05,237876.0,7.17,16.74,43730.0,3416.0,0.54
2021-01-22,KS,266653,3241,3598,,23,137094.0,116569.0,0.66,4.71,19325.0,4.0,11.55,5616.0,1928.0,0.40700000000000003
2021-02-08,PR,96402,241,1893,1599.0,5,299694.0,229133.0,2.17,9.38,69224.0,7.17,19.54,6608.0,2069.0,0.48
2021-02-11,GA,955085,4179,15513,13672.0,92,1273015.0,967179.0,2.63,11.99,279546.0,9.11,19.0,37854.0,3565.0,0.631
2021-02-06,SD,109132,188,1804,1460.0,6,127592.0,88882.0,4.37,14.42,38626.0,10.05,18.22,3535.0,3996.0,0.792
2021-02-10,OK,412319,1586,3958,3500.0,48,606406.0,440614.0,4.1,15.33,162188.0,11.14,19.7,20567.0,5198.0,0.778
2021-02-23,GA,990821,3780,16927,14761.0,92,1880429.0,1213224.0,5.91,17.71,627968.0,11.43,22.32,58141.0,5476.0,0.794
2021-02-16,KS,287450,0,4406,,0,397247.0,291726.0,3.52,13.64,102601.0,10.01,19.98,13096.0,4495.0,0.6829999999999999
2021-02-13,HI,26023,57,422,,0,217780.0,159583.0,4.11,15.38,58194.0,11.27,21.92,5532.0,3907.0,0.7020000000000001
2021-01-22,PA,794172,5338,20321,,193,652886.0,539431.0,0.88,5.1,112692.0,4.21,11.45,29248.0,2285.0,0.445
2021-01-29,KS,274685,2168,3779,,61,190540.0,157720.0,1.08,6.54,31482.0,5.41,14.15,7635.0,2621.0,0.462
2021-02-18,TN,761301,998,11057,8892.0,72,1014351.0,691486.0,4.67,14.85,318673.0,10.13,20.65,21143.0,3096.0,0.7190000000000001
2021-03-08,IA,339779,205,5559,,1,940050.0,647648.0,9.66,29.79,304688.0,20.53,35.08,29315.0,9291.0,0.8490000000000001
2021-02-25,IA,334900,656,5438,,23,631160.0,469234.0,4.93,20.0,155667.0,14.87,26.55,17644.0,5592.0,0.754
2021-03-04,NM,186156,258,3769,,16,743904.0,476091.0,12.38,35.48,259543.0,22.71,41.13,15580.0,7430.0,0.863
2021-02-07,TN,744600,2387,10469,8465.0,6,791023.0,543793.0,3.58,11.58,244539.0,7.96,16.94,25973.0,3803.0,0.684
2021-02-27,OH,966154,1774,17237,14660.0,54,2501854.0,1643306.0,7.28,21.4,851065.0,14.06,28.25,62123.0,5315.0,0.758
2021-01-12,CO,364336,1511,5242,4558.0,29,224428.0,187838.0,0.63,3.9,36425.0,3.26,8.97,,,0.434
2021-02-03,CO,399267,1269,5664,4957.0,14,617125.0,472820.0,2.44,10.72,140610.0,8.21,16.34,20371.0,3537.0,0.6559999999999999
2021-01-14,GA,791324,9036,11975,10721.0,172,231305.0,204301.0,,2.18,,1.92,9.52,30367.0,2860.0,0.22899999999999998
2021-02-18,HI,26200,60,425,,1,247392.0,174151.0,5.17,17.47,73236.0,12.3,22.67,6682.0,4719.0,0.7709999999999999
2021-01-18,IA,305622,716,4324,,1,,,,,,,,6712.0,2127.0,
2021-01-15,FL,1519944,16415,23799,,186,853081.0,776430.0,0.35,3.97,74776.0,3.62,9.63,73214.0,3409.0,0.41200000000000003
2021-02-21,OK,422037,322,4213,3710.0,22,865961.0,584493.0,6.93,21.88,274345.0,14.77,26.83,26230.0,6629.0,0.816
2021-01-25,AR,284702,636,4650,,44,221095.0,185546.0,1.1,7.33,33159.0,6.15,12.22,12108.0,4012.0,0.6
2021-01-14,AK,49535,332,227,,2,42596.0,35508.0,,5.82,,4.85,20.57,3379.0,4619.0,0.28300000000000003
2021-02-19,MA,546402,1679,15617,15409.0,36,1316402.0,987512.0,4.73,19.1,326108.0,14.33,22.93,50527.0,7331.0,0.833
2021-01-27,OH,878284,5366,10931,9737.0,75,746249.0,657075.0,0.76,6.38,88834.0,5.62,12.89,36967.0,3163.0,0.495
2021-03-03,KS,295109,807,4816,,72,644921.0,429853.0,7.22,22.14,210351.0,14.75,34.46,16288.0,5591.0,0.642
2021-02-27,PA,929697,3361,24000,,63,2676006.0,1869895.0,6.23,20.9,797495.0,14.61,30.59,63458.0,4957.0,0.6829999999999999
2021-01-31,AS,3,0,0,,0,9925.0,8926.0,1.79,17.82,997.0,16.03,33.13,268.0,4812.0,0.5379999999999999
2021-01-30,FL,1682096,14654,26360,,106,1890198.0,1610425.0,1.28,8.8,274211.0,7.5,15.81,57314.0,2669.0,0.557
2021-01-21,PR,89282,554,1761,1471.0,29,147795.0,120250.0,0.83,4.63,26627.0,3.77,10.27,7559.0,2367.0,0.451
2021-01-18,GA,820952,4957,12360,11095.0,64,,,,,,,,20251.0,1907.0,
2021-02-17,WV,128405,288,2225,,9,396009.0,251627.0,8.06,22.1,144370.0,14.04,24.64,9062.0,5057.0,0.897
2021-03-05,MA,566203,1677,16200,15992.0,25,2005708.0,1389156.0,8.87,29.1,611282.0,20.15,35.92,54321.0,7881.0,0.81
2021-03-05,CO,434654,1633,5986,5250.0,12,1528864.0,992266.0,9.14,26.55,526306.0,17.23,34.88,29383.0,5102.0,0.7609999999999999
2021-01-16,TX,2097560,24657,31831,,381,,,,,,,,77429.0,2670.0,
2021-01-31,UT,346624,1194,1665,1619.0,2,286501.0,227616.0,1.43,8.94,45874.0,7.1,12.52,11967.0,3733.0,0.7140000000000001
2021-01-22,MA,477741,4935,13910,13702.0,80,370627.0,318630.0,0.75,5.38,51662.0,4.62,12.4,16207.0,2351.0,0.434
2021-03-04,TN,779449,1514,11501,9248.0,42,1492576.0,975937.0,7.46,21.86,509424.0,14.29,31.45,40345.0,5908.0,0.695
2021-02-03,OH,906727,3991,11430,10167.0,94,1085391.0,883630.0,1.72,9.29,200784.0,7.56,15.5,48449.0,4145.0,0.599
2021-02-10,GA,950906,3490,15421,13599.0,120,1223850.0,946505.0,2.37,11.53,251946.0,8.91,18.03,35545.0,3348.0,0.639
2021-03-11,PA,958382,2652,24490,,51,3737143.0,2530355.0,9.4,29.19,1203908.0,19.77,40.29,100106.0,7820.0,0.725
2021-02-04,OH,910847,4120,11509,10225.0,79,1128082.0,908994.0,1.86,9.65,217948.0,7.78,16.25,48316.0,4133.0,0.594
2021-02-12,GA,958985,3900,15708,13856.0,195,1273015.0,967179.0,2.63,11.99,279546.0,9.11,19.0,31628.0,2979.0,0.631
2021-02-14,UT,361294,710,1794,1735.0,4,510267.0,307059.0,3.3,15.92,105704.0,9.58,18.08,15712.0,4901.0,0.88
2021-02-02,AR,298004,1510,4939,,44,314470.0,251841.0,1.98,10.42,59903.0,8.35,15.5,11169.0,3701.0,0.672
2021-02-20,CO,419812,1117,5887,5159.0,9,1167895.0,800799.0,6.26,20.28,360392.0,13.91,23.42,40331.0,7003.0,0.866
2021-03-02,AS,4,0,0,,0,21079.0,12949.0,14.54,37.85,8099.0,23.25,52.88,323.0,5800.0,0.716
2021-01-22,FL,1597849,13407,25011,,272,1314377.0,1186719.0,0.58,6.12,124582.0,5.53,12.18,65899.0,3068.0,0.502
2021-01-24,AR,284066,1071,4606,,43,214240.0,179290.0,1.08,7.1,32572.0,5.94,12.22,11986.0,3972.0,0.581
2021-02-13,UT,360584,943,1790,1732.0,5,510267.0,307059.0,3.3,15.92,105704.0,9.58,18.08,15712.0,4901.0,0.88
2021-01-29,UT,343962,1517,1655,1610.0,35,271127.0,219468.0,1.28,8.46,40909.0,6.85,12.52,9771.0,3048.0,0.675
2021-02-24,IA,334244,743,5415,,15,621717.0,462422.0,4.86,19.71,153214.0,14.66,25.12,18033.0,5716.0,0.784
2021-02-23,MA,551804,1114,15772,15564.0,30,1500077.0,1100775.0,5.74,21.76,395361.0,15.97,25.35,50460.0,7321.0,0.858
2021-02-11,NM,179323,533,3479,,18,369864.0,264105.0,4.85,17.64,101665.0,12.6,20.44,10757.0,5130.0,0.863
2021-02-03,AS,3,0,0,,0,11066.0,9759.0,2.34,19.87,1305.0,17.52,33.13,283.0,5082.0,0.6
2021-02-06,WV,124190,549,2119,,19,314870.0,214301.0,5.59,17.57,100159.0,11.96,19.92,8353.0,4661.0,0.882
2021-02-03,FL,1712326,6694,27019,,197,2133168.0,1752699.0,1.74,9.93,373238.0,8.16,17.04,71525.0,3330.0,0.583
2021-02-11,OK,413641,1322,3969,3509.0,11,628361.0,452166.0,4.36,15.88,172509.0,11.43,20.61,20568.0,5198.0,0.7709999999999999
2021-01-30,MA,505495,3957,14449,14241.0,87,547082.0,438852.0,1.55,7.94,106799.0,6.37,15.39,22016.0,3194.0,0.516
2021-03-05,TN,780894,1445,11534,9272.0,33,1540428.0,1001098.0,7.79,22.56,531690.0,14.66,33.04,40442.0,5922.0,0.6829999999999999
2021-02-17,NM,181332,272,3562,,12,447379.0,302820.0,6.64,21.34,139262.0,14.44,21.67,13250.0,6319.0,0.985
2021-02-01,WV,121425,424,2028,,4,260325.0,192951.0,3.76,14.53,67363.0,10.77,17.03,8048.0,4491.0,0.853
2021-02-14,AS,4,0,0,,0,15382.0,10062.0,9.53,27.62,5308.0,18.07,52.88,446.0,8009.0,0.522
2021-03-10,PA,955730,2594,24439,,43,3638014.0,2470284.0,9.08,28.42,1161950.0,19.3,38.81,98490.0,7693.0,0.732
2021-01-21,GA,844799,8150,12889,11511.0,111,453862.0,407000.0,0.38,4.27,39972.0,3.83,10.95,31794.0,2995.0,0.39
2021-02-08,TX,2491227,7485,38700,,57,3322062.0,2512804.0,2.78,11.46,806885.0,8.67,15.18,117976.0,4069.0,0.755
2021-03-01,MA,561446,1248,16030,15822.0,26,1803528.0,1271120.0,7.66,26.17,527811.0,18.44,30.35,47791.0,6934.0,0.862
2021-02-08,NY,846873,3901,16925,,62,2418074.0,1767666.0,2.85,12.43,554262.0,9.09,17.37,70058.0,3601.0,0.716
2021-02-05,FL,1731931,11171,27457,,210,2260744.0,1812723.0,2.05,10.53,440172.0,8.44,17.66,66357.0,3090.0,0.596
2021-02-01,NM,174550,486,3295,,12,275224.0,212216.0,2.87,13.13,60099.0,10.12,15.16,10079.0,4807.0,0.866
2021-02-14,GA,964737,1929,15871,13964.0,21,1437718.0,1027629.0,3.58,13.54,380394.0,9.68,19.03,41671.0,3925.0,0.7120000000000001
2021-02-13,WV,127282,395,2201,,2,376113.0,242233.0,7.47,20.99,133868.0,13.52,22.07,8749.0,4882.0,0.951
2021-02-04,FL,1720760,8434,27247,,228,2223754.0,1793625.0,1.97,10.35,422482.0,8.35,17.04,73786.0,3435.0,0.608
